cust_id,join_date,gender,age,marital_status,household_income,home_ownership,num_children,num_vehicles,last_purchase_date,spend
CUST-685824,5/4/2018 12:52,M,48,married,389560,own,4,1,4/16/2021 20:07,4828
CUST-439344,1/29/2021 8:51,M,30,married,159986,own,2,3,2/24/2021 13:24,3167
CUST-474643,5/25/2021 15:58,F,48,married,470699,own,0,1,4/10/2021 11:41,7036
CUST-504961,9/23/2017 4:44,F,32,married,448650,own,0,3,3/25/2021 7:00,6861
CUST-796622,9/2/2019 7:44,F,40,married,121299,rent,1,3,10/7/2021 1:41,1591
CUST-017960,7/15/2021 1:51,F,42,married,485842,own,1,5,11/2/2021 10:32,7445
CUST-314967,2/7/2019 3:29,F,36,married,487400,own,2,4,1/21/2021 11:39,6643
CUST-993343,6/4/2017 12:28,M,26,married,275119,rent,2,4,7/16/2021 12:51,2323
CUST-200828,1/5/2021 7:29,M,24,married,119970,unknown,1,3,3/5/2021 11:21,5746
CUST-531092,10/15/2019 4:04,F,27,married,268140,own,5,1,5/3/2021 15:27,2194
CUST-453111,9/10/2020 7:41,F,27,married,345217,own,1,0,4/27/2021 1:47,4583
CUST-896771,10/30/2020 15:19,M,38,married,485716,own,3,5,8/5/2021 20:06,5810
CUST-110586,12/26/2021 5:11,F,55,married,316338,own,1,3,5/9/2021 7:34,3268
CUST-540603,4/5/2021 21:54,F,53,married,201564,unknown,4,0,8/21/2021 6:05,2707
CUST-096614,10/12/2020 13:04,F,22,unmarried,363172,rent,2,1,5/7/2021 16:42,6827
CUST-685033,12/18/2019 11:44,F,49,unmarried,156903,rent,3,2,6/1/2021 20:58,4250
CUST-604629,12/27/2019 7:25,F,51,married,215389,own,2,0,10/15/2021 11:52,1481
CUST-474921,5/27/2019 13:52,F,45,married,330892,own,4,2,2/12/2021 17:43,3997
CUST-900421,2/6/2021 19:41,F,48,unmarried,363572,own,3,1,11/5/2021 19:41,4850
CUST-370195,1/25/2020 18:13,F,45,married,282747,own,2,0,11/15/2021 17:14,3388
CUST-790226,12/31/2020 7:29,F,54,married,274931,own,2,2,12/19/2021 17:29,5984
CUST-654540,8/21/2019 20:59,F,37,married,118809,unknown,4,2,10/30/2021 5:28,3051
CUST-155228,7/4/2020 11:10,F,55,married,220084,own,0,3,5/14/2021 16:51,2912
CUST-312013,6/15/2021 4:21,M,41,married,353178,own,1,0,9/12/2021 4:47,1619
CUST-569013,5/19/2017 5:41,M,40,married,237992,own,1,0,7/26/2021 9:06,5036
CUST-821721,8/6/2017 1:08,F,50,unmarried,139476,own,1,3,12/11/2021 13:07,4551
CUST-563126,4/21/2018 18:08,F,41,unmarried,165462,own,0,5,1/5/2021 16:36,4694
CUST-506083,2/25/2021 18:57,M,35,married,301076,rent,5,5,3/2/2021 12:52,4938
CUST-583713,8/28/2019 7:28,M,45,married,282524,own,4,4,3/29/2021 21:18,1643
CUST-495389,2/8/2017 14:18,F,44,unmarried,144613,own,3,2,4/4/2021 1:41,2174
CUST-805886,10/22/2020 19:14,M,46,married,397027,own,2,4,10/2/2021 11:21,4757
CUST-097215,7/29/2020 21:57,F,24,unmarried,353356,own,0,5,8/12/2021 18:57,2474
CUST-752695,12/23/2017 17:07,F,28,unmarried,453443,own,1,5,11/20/2021 14:31,4875
CUST-522845,11/13/2018 15:12,F,51,married,400108,own,3,3,6/11/2021 13:20,6970
CUST-415510,6/29/2019 8:21,F,29,unmarried,357789,own,2,2,1/10/2021 6:00,2685
CUST-497073,2/25/2018 14:55,M,21,unmarried,304633,own,5,5,1/25/2021 10:51,1906
CUST-144813,1/31/2019 10:44,M,51,married,342681,rent,1,3,3/21/2021 6:00,3953
CUST-102859,12/11/2020 11:53,F,44,unmarried,248977,own,4,3,9/17/2021 8:31,4675
CUST-890830,10/30/2017 20:44,M,23,married,449502,rent,5,0,2/5/2021 14:17,6114
CUST-141141,7/29/2017 0:58,M,48,unmarried,222536,rent,5,2,4/13/2021 7:43,1504
CUST-999022,3/7/2017 22:09,F,54,unmarried,108415,rent,3,2,8/17/2021 2:14,5018
CUST-464972,2/2/2021 21:25,F,24,married,417241,own,0,1,10/16/2021 15:50,5318
CUST-569198,9/2/2020 9:03,F,20,married,270709,rent,5,1,6/4/2021 12:52,3377
CUST-483179,4/4/2021 22:28,F,37,unmarried,286797,own,0,2,2/13/2021 23:53,5343
CUST-212163,11/12/2021 13:46,F,30,married,388267,rent,4,1,8/20/2021 0:03,5137
CUST-456813,4/11/2020 8:30,F,23,married,222648,own,0,4,9/5/2021 14:56,3622
CUST-536814,6/2/2020 19:43,F,22,married,435796,own,2,4,4/7/2021 8:31,6514
CUST-542782,12/2/2019 16:44,M,48,married,102360,own,3,5,6/30/2021 20:36,3824
CUST-617356,3/17/2019 21:08,M,54,married,370236,rent,4,5,5/25/2021 19:59,6110
CUST-015681,5/22/2019 1:56,F,36,married,235141,own,1,2,9/19/2021 12:59,4822
CUST-311794,11/8/2019 20:59,F,32,married,398920,own,3,4,9/5/2021 12:06,6531
CUST-864491,1/5/2019 14:42,F,36,married,309073,own,1,3,7/11/2021 10:42,2376
CUST-360148,8/19/2020 13:51,M,32,married,402780,own,2,0,7/19/2021 6:49,4974
CUST-158655,10/3/2017 0:50,F,24,unmarried,481778,rent,4,3,9/14/2021 15:24,6119
CUST-256835,2/18/2020 11:24,M,37,married,456866,rent,0,0,3/29/2021 3:51,6686
CUST-215969,11/23/2019 16:19,F,24,married,431319,own,2,1,9/5/2021 20:48,5600
CUST-624894,9/1/2020 15:06,M,38,married,258187,rent,2,4,1/12/2021 19:45,5684
CUST-518344,6/7/2021 17:37,M,55,unmarried,346680,rent,4,2,6/4/2021 20:09,4127
CUST-000328,1/30/2018 1:53,F,49,unmarried,280124,own,1,4,9/4/2021 19:45,4017
CUST-787735,11/25/2017 9:22,F,46,married,360428,own,2,1,1/12/2021 6:22,4829
CUST-156924,2/1/2021 8:26,F,39,unmarried,147924,own,1,4,6/20/2021 9:31,3221
CUST-934692,5/20/2018 14:58,F,50,married,215414,own,1,5,11/14/2021 2:17,2884
CUST-042295,5/12/2019 15:17,F,39,married,345447,own,0,2,11/25/2021 22:00,1978
CUST-395637,7/10/2019 9:18,F,22,married,366734,rent,4,1,6/14/2021 5:03,7266
CUST-431647,10/4/2021 5:34,F,47,unmarried,269069,own,4,1,11/18/2021 2:41,1558
CUST-446334,7/27/2017 19:16,F,36,married,300883,own,2,3,2/5/2021 6:06,2437
CUST-759741,8/30/2017 0:14,F,33,married,323304,own,3,2,5/16/2021 2:10,2388
CUST-830098,3/19/2018 17:09,F,33,married,422034,own,1,5,7/30/2021 0:38,4644
CUST-022556,3/30/2021 1:53,M,35,married,366618,own,1,1,11/30/2021 12:33,5416
CUST-288296,10/4/2019 5:07,F,39,married,378770,own,3,2,9/9/2021 6:37,6996
CUST-189593,9/28/2018 18:52,F,50,married,311918,own,1,1,4/19/2021 5:18,3365
CUST-014514,6/25/2021 21:05,F,52,married,481710,own,2,5,4/17/2021 20:30,6256
CUST-515438,4/8/2017 16:54,M,42,married,459892,own,4,1,8/4/2021 15:01,6074
CUST-995580,1/19/2018 7:38,M,56,married,108805,own,3,2,10/9/2021 20:34,2718
CUST-662411,12/27/2020 10:08,F,35,unmarried,131610,own,0,4,6/19/2021 9:38,3475
CUST-701985,2/26/2017 15:05,F,48,married,293173,own,1,4,2/18/2021 14:02,1743
CUST-501076,10/21/2020 23:02,M,44,unmarried,481540,own,1,0,4/29/2021 5:41,7183
CUST-629951,1/5/2021 22:59,F,49,married,466220,own,4,5,12/13/2021 18:45,6067
CUST-066597,9/10/2021 3:49,F,29,unmarried,108773,own,3,0,9/6/2021 5:01,3525
CUST-326570,4/17/2018 14:06,F,48,married,420386,rent,3,2,8/7/2021 14:02,7181
CUST-562286,10/25/2020 11:40,M,40,unmarried,136481,unknown,1,1,3/14/2021 6:28,4245
CUST-706780,4/6/2018 20:30,M,23,married,343324,own,3,5,10/16/2021 7:54,3158
CUST-083914,2/1/2019 1:18,F,31,married,266447,own,1,0,10/7/2021 13:53,5515
CUST-599059,12/28/2020 7:05,F,35,married,328186,own,5,5,6/12/2021 18:30,4953
CUST-979834,8/19/2021 21:21,F,37,married,350668,own,5,3,8/11/2021 12:30,3485
CUST-934378,5/10/2017 10:23,F,23,unmarried,322061,own,4,2,6/14/2021 2:12,4754
CUST-602486,12/31/2018 12:45,F,31,married,430238,own,1,4,6/6/2021 0:56,6335
CUST-382257,8/4/2020 8:40,F,22,unmarried,440427,own,4,3,2/25/2021 3:33,5445
CUST-734630,2/8/2021 23:46,F,55,married,225913,own,3,2,7/3/2021 5:15,5183
CUST-756695,8/4/2021 1:58,F,47,married,432700,own,3,1,6/28/2021 20:23,5034
CUST-669609,8/3/2021 13:18,F,56,married,434947,own,2,3,8/27/2021 23:48,5251
CUST-332930,12/11/2019 9:11,F,35,married,213804,own,2,0,8/13/2021 9:31,4541
CUST-724161,3/22/2021 15:08,F,29,unmarried,355457,own,2,1,3/23/2021 2:51,1755
CUST-784422,4/16/2018 2:21,F,55,married,366804,own,1,1,10/14/2021 14:21,5359
CUST-811719,6/23/2018 18:29,M,38,married,70179,own,1,2,3/9/2021 2:27,3470
CUST-746937,7/3/2019 12:02,F,42,married,410289,own,2,1,9/12/2021 0:30,4601
CUST-213864,3/18/2019 17:03,F,36,married,103165,rent,3,0,5/19/2021 9:37,1592
CUST-280379,12/28/2021 19:50,F,21,unmarried,183053,own,4,3,1/19/2021 12:28,5119
CUST-353847,4/16/2019 13:35,F,29,unmarried,447600,own,0,3,10/27/2021 4:02,6329
CUST-698989,1/16/2020 20:51,F,36,married,319754,own,0,4,3/27/2021 6:34,5035
CUST-780749,12/13/2018 7:16,F,29,married,374174,own,2,1,6/21/2021 20:40,6752
CUST-453755,8/21/2018 17:03,F,50,married,236781,unknown,3,4,12/6/2021 22:53,2919
CUST-001649,11/6/2020 5:48,F,32,married,257785,own,4,3,9/3/2021 11:13,5099
CUST-173178,3/16/2018 8:45,F,50,married,191437,rent,3,2,10/22/2021 1:48,4758
CUST-748784,6/22/2021 3:58,M,50,married,474970,own,0,5,6/23/2021 19:11,4603
CUST-513108,12/26/2018 20:45,F,23,married,293256,own,2,3,3/7/2021 0:16,1605
CUST-917893,10/31/2019 3:19,M,26,unmarried,194839,own,3,3,7/2/2021 17:22,4024
CUST-355906,8/12/2021 12:43,F,52,married,326230,own,0,3,7/31/2021 8:41,2233
CUST-936475,12/9/2021 21:05,F,45,unmarried,337290,unknown,0,2,3/11/2021 21:49,2057
CUST-667450,2/2/2017 18:12,F,42,married,306484,own,2,5,10/2/2021 21:01,2095
CUST-614974,2/2/2018 8:40,F,30,unmarried,154225,own,3,2,5/31/2021 12:31,3807
CUST-060472,1/29/2020 10:20,F,48,married,436551,own,5,3,12/25/2021 10:04,5685
CUST-765103,9/29/2020 10:32,F,24,unmarried,287966,own,3,1,12/21/2021 9:16,3735
CUST-290038,9/21/2017 9:21,F,48,unmarried,453529,own,5,1,10/5/2021 5:01,5400
CUST-993536,11/7/2019 3:35,F,28,unmarried,216775,own,5,5,5/9/2021 16:08,1480
CUST-282506,11/3/2021 0:18,M,20,married,439660,own,0,0,5/14/2021 5:45,4850
CUST-332719,1/30/2017 2:00,F,40,married,250733,own,0,1,9/29/2021 16:58,4800
CUST-052664,5/15/2021 23:40,M,36,married,268548,rent,0,4,12/20/2021 19:36,4457
CUST-371956,9/21/2018 12:57,F,26,married,235668,own,0,1,3/15/2021 1:44,1729
CUST-875124,11/14/2018 10:13,F,26,married,324019,own,0,1,12/8/2021 12:11,5883
CUST-140440,2/19/2018 19:06,F,52,unmarried,474828,rent,0,2,6/25/2021 6:36,5396
CUST-758716,3/18/2018 13:33,M,41,married,368141,rent,1,1,12/16/2021 23:48,4642
CUST-305445,5/12/2018 9:30,M,42,married,361967,unknown,2,0,9/27/2021 6:33,6470
CUST-176852,3/11/2017 9:01,F,21,married,453801,own,5,2,9/12/2021 20:33,6478
CUST-004699,8/4/2018 4:07,M,32,married,458365,own,5,5,2/18/2021 3:32,4911
CUST-648827,9/15/2019 7:35,F,39,married,351221,rent,0,4,3/17/2021 10:12,3171
CUST-589855,12/20/2019 17:51,F,37,married,477536,own,1,3,9/17/2021 23:21,4550
CUST-568206,9/18/2018 8:10,F,41,married,377028,rent,5,2,1/31/2021 16:57,7431
CUST-909773,7/12/2018 14:14,F,52,married,291327,own,4,5,7/24/2021 21:39,2242
CUST-031707,11/22/2019 19:09,F,49,married,368468,own,1,4,4/24/2021 21:46,5459
CUST-517365,6/27/2020 9:20,F,33,married,391264,own,2,3,4/27/2021 5:39,6781
CUST-058328,2/5/2020 4:46,F,35,married,460139,own,2,5,11/14/2021 6:30,5099
CUST-584687,12/18/2019 0:23,F,36,married,443787,rent,1,0,4/3/2021 6:26,6916
CUST-469381,9/11/2018 4:07,F,42,married,200788,own,2,3,7/4/2021 10:36,4958
CUST-797710,12/5/2018 4:00,F,55,married,407528,unknown,1,1,1/26/2021 6:56,6533
CUST-259570,5/18/2018 17:33,F,23,married,212737,own,5,0,12/16/2021 14:11,2467
CUST-396704,3/28/2018 16:39,F,47,married,361408,own,5,0,8/7/2021 20:45,6584
CUST-598953,3/21/2018 19:41,F,46,unmarried,153389,own,5,5,12/22/2021 16:09,4273
CUST-165343,4/16/2020 2:50,F,56,married,322020,unknown,1,2,9/17/2021 17:10,5951
CUST-966778,6/6/2019 14:02,F,28,unmarried,488973,own,4,0,9/27/2021 0:17,5059
CUST-714803,1/16/2017 16:17,M,24,unmarried,285164,rent,1,1,10/11/2021 18:17,5797
CUST-590415,1/16/2020 20:10,F,55,married,472165,own,0,1,2/15/2021 3:49,4541
CUST-887623,11/27/2019 20:24,M,40,unmarried,68338,rent,4,4,8/21/2021 12:11,1847
CUST-802584,8/8/2019 7:11,F,31,unmarried,169716,rent,5,1,8/27/2021 20:29,2948
CUST-621093,9/25/2019 2:52,F,24,married,354520,own,4,1,9/27/2021 12:00,5729
CUST-003303,1/11/2020 16:14,F,40,married,362699,own,1,0,5/22/2021 18:20,6237
CUST-263123,10/5/2021 16:53,F,26,married,286934,own,0,3,9/23/2021 21:28,2162
CUST-016979,3/13/2018 23:23,F,37,married,451992,own,2,3,6/14/2021 5:13,6049
CUST-981180,4/13/2021 21:07,M,31,married,326269,own,3,2,5/16/2021 20:07,3914
CUST-174846,8/18/2018 8:56,M,35,married,252044,own,4,1,1/11/2021 21:35,3914
CUST-795792,4/13/2019 2:17,F,51,married,259357,own,2,4,5/8/2021 8:07,1837
CUST-561922,12/2/2018 12:42,F,51,married,370699,rent,1,4,3/20/2021 9:35,7400
CUST-725259,9/15/2017 20:57,M,36,married,343811,rent,5,5,5/27/2021 11:24,4880
CUST-166036,11/23/2019 19:17,F,30,married,408545,rent,0,1,7/15/2021 14:35,5900
CUST-594158,3/29/2020 16:54,F,48,unmarried,462053,own,3,2,10/25/2021 19:14,4720
CUST-085921,12/16/2017 18:26,M,20,married,204185,own,4,3,10/22/2021 10:20,4561
CUST-930623,10/12/2021 0:04,M,45,married,239541,own,5,4,2/20/2021 5:43,4741
CUST-599440,10/13/2020 22:28,M,23,married,84597,rent,4,0,8/14/2021 9:56,2130
CUST-155672,12/6/2021 23:47,F,43,married,384560,own,3,4,9/18/2021 9:07,7317
CUST-356777,4/10/2018 9:30,F,35,married,450663,own,2,3,4/26/2021 20:08,5612
CUST-428203,12/22/2019 15:01,F,40,married,420225,own,5,5,5/11/2021 2:28,6497
CUST-354595,7/27/2020 6:48,M,34,married,241162,own,0,2,7/29/2021 0:07,1771
CUST-820652,4/9/2020 18:34,F,27,married,315660,rent,4,5,10/26/2021 21:05,4911
CUST-167282,1/20/2020 20:24,M,32,married,96250,own,3,5,7/21/2021 6:14,4204
CUST-809930,11/14/2018 19:34,M,42,married,270429,own,5,3,7/16/2021 3:04,1967
CUST-977730,8/30/2020 22:21,M,47,unmarried,472117,own,5,2,12/1/2021 22:40,4511
CUST-487042,6/3/2020 22:12,F,54,married,441999,own,5,3,4/9/2021 21:57,4723
CUST-311119,8/12/2021 13:48,F,27,married,92135,rent,4,5,2/1/2021 19:50,2464
CUST-233430,6/21/2018 17:44,F,32,unmarried,237720,own,4,5,11/27/2021 15:39,4104
CUST-377789,10/21/2021 7:39,M,22,married,201926,own,3,1,3/28/2021 22:43,4616
CUST-952536,6/17/2021 12:11,F,44,married,227059,own,0,2,6/1/2021 17:05,3692
CUST-653062,4/3/2020 7:05,M,26,unmarried,399399,rent,4,5,6/19/2021 7:39,5269
CUST-739320,7/19/2021 8:57,F,48,married,270868,own,3,2,11/19/2021 17:04,5562
CUST-374983,9/28/2021 1:38,F,45,married,229596,own,5,4,6/27/2021 14:22,4924
CUST-340498,6/5/2020 16:07,F,44,married,245165,rent,5,1,11/28/2021 12:51,3587
CUST-724320,1/20/2017 17:10,F,42,unmarried,469081,own,3,0,9/6/2021 18:20,7310
CUST-135145,4/4/2019 3:36,F,20,unmarried,177386,rent,2,4,9/7/2021 14:30,1978
CUST-847053,8/30/2021 22:23,F,38,married,479348,own,2,0,2/19/2021 18:13,6434
CUST-842695,6/23/2019 15:10,F,51,married,401837,rent,1,1,8/20/2021 14:43,5215
CUST-143427,1/31/2020 20:33,F,37,unmarried,374129,unknown,5,1,7/28/2021 21:48,7155
CUST-007670,11/3/2019 21:45,F,28,married,104921,rent,5,2,6/9/2021 10:26,3610
CUST-166343,5/11/2021 23:45,M,25,married,253669,own,2,5,1/29/2021 22:01,2607
CUST-834498,3/23/2018 4:20,F,20,unmarried,303331,own,0,4,1/24/2021 19:01,1648
CUST-109959,12/9/2019 0:39,F,42,married,471042,own,4,1,3/20/2021 23:05,6884
CUST-959520,7/25/2017 19:21,M,40,unmarried,223114,rent,0,2,4/15/2021 23:11,4647
CUST-049712,2/10/2021 9:14,F,49,unmarried,394399,own,5,5,9/11/2021 10:27,6988
CUST-416022,3/4/2017 11:41,M,49,married,377170,unknown,0,1,9/8/2021 4:05,6476
CUST-321016,11/17/2019 19:57,M,43,married,449827,own,1,3,9/15/2021 20:36,6126
CUST-451588,3/28/2020 12:33,F,55,unmarried,186357,own,1,0,11/20/2021 22:03,2666
CUST-679188,3/23/2018 12:52,M,23,married,145701,unknown,3,3,2/21/2021 21:55,3417
CUST-827728,2/3/2017 17:27,F,38,unmarried,293312,own,5,2,12/27/2021 23:59,3536
CUST-911265,4/21/2019 0:16,M,51,married,118226,rent,2,5,3/29/2021 8:24,3842
CUST-958939,7/26/2019 11:29,F,22,married,313223,unknown,3,1,7/4/2021 19:21,4156
CUST-484739,8/13/2019 20:10,F,56,married,292062,rent,5,4,12/27/2021 10:20,5557
CUST-191491,8/20/2020 11:10,F,24,married,384642,own,0,3,7/28/2021 2:33,4684
CUST-337727,7/17/2018 11:09,F,56,married,121730,rent,5,2,9/28/2021 3:56,2465
CUST-062222,7/24/2019 11:16,F,26,married,273225,rent,3,5,8/18/2021 14:04,1885
CUST-178205,5/8/2018 2:37,M,30,unmarried,98555,own,1,5,4/21/2021 1:55,3133
CUST-209056,4/15/2017 23:32,F,22,married,476506,rent,0,1,2/26/2021 9:59,4641
CUST-329419,12/26/2017 18:41,F,49,married,427182,own,1,4,1/4/2021 17:29,6718
CUST-798325,10/27/2018 4:49,M,44,married,179689,own,1,4,2/16/2021 22:36,5997
CUST-649135,11/19/2017 13:15,F,49,married,403720,unknown,1,0,8/14/2021 7:04,5542
CUST-049018,10/13/2018 11:21,M,41,unmarried,355804,own,3,4,12/11/2021 19:59,3396
CUST-286694,5/28/2019 9:49,M,33,married,319136,rent,2,2,11/12/2021 12:18,3530
CUST-192077,11/8/2019 7:36,F,51,married,460415,own,5,2,7/7/2021 16:06,6232
CUST-885258,4/29/2019 13:10,F,30,married,223041,own,3,2,4/23/2021 8:32,3931
CUST-838365,6/30/2018 4:50,F,43,married,439473,own,5,3,3/3/2021 6:47,6588
CUST-647749,5/12/2020 8:08,M,27,unmarried,343515,rent,0,2,9/28/2021 12:42,1805
CUST-626052,4/19/2020 1:30,F,32,married,462139,own,0,5,4/3/2021 0:38,5465
CUST-267581,9/9/2018 13:52,F,40,married,422149,own,3,2,12/31/2021 0:06,4560
CUST-595397,3/21/2017 6:58,M,28,married,427836,own,0,0,12/20/2021 12:21,7343
CUST-493569,3/26/2018 16:46,F,48,unmarried,455328,own,0,3,1/5/2021 17:14,6686
CUST-537409,5/4/2019 9:01,F,22,unmarried,389865,own,5,5,11/15/2021 21:38,5111
CUST-690730,7/14/2021 5:19,F,43,unmarried,379016,own,4,2,3/7/2021 10:29,6711
CUST-042936,10/17/2019 22:23,M,48,married,306297,own,5,5,11/15/2021 14:07,5870
CUST-032900,3/12/2019 5:59,F,39,unmarried,208831,own,0,2,9/29/2021 23:29,4742
CUST-474026,7/18/2021 22:02,M,39,married,175624,own,0,1,6/12/2021 19:53,5838
CUST-251567,6/13/2020 11:36,M,47,unmarried,224354,unknown,1,3,3/15/2021 8:34,5141
CUST-324549,6/29/2020 12:02,F,42,unmarried,353515,rent,0,3,8/30/2021 5:43,2138
CUST-289552,6/15/2019 4:06,F,53,married,292242,own,2,1,11/2/2021 1:09,3614
CUST-131068,1/3/2020 11:29,M,45,married,241131,own,0,3,9/7/2021 7:17,5046
CUST-719065,2/5/2019 15:23,F,21,married,451625,own,3,4,11/11/2021 15:39,5398
CUST-246311,7/16/2018 4:09,M,32,married,391252,own,1,5,1/7/2021 4:02,5564
CUST-616489,8/30/2018 6:40,F,50,married,210708,own,3,4,4/24/2021 17:12,3010
CUST-156143,10/14/2020 14:18,M,48,married,373449,own,3,2,5/28/2021 23:11,4854
CUST-164616,11/9/2020 21:22,F,39,unmarried,105392,own,2,5,6/12/2021 0:35,3423
CUST-081147,7/16/2017 3:14,M,46,married,178536,own,5,2,8/20/2021 9:47,3487
CUST-057960,6/24/2018 22:39,F,24,married,267398,own,2,3,8/1/2021 4:04,1986
CUST-485773,11/4/2018 0:20,M,34,married,138180,own,4,2,12/20/2021 17:47,2105
CUST-263555,7/26/2021 8:58,F,54,married,208618,own,3,3,12/15/2021 20:12,2017
CUST-780119,1/5/2019 5:44,M,42,married,88525,unknown,5,2,11/11/2021 0:08,4418
CUST-332989,7/12/2019 13:55,M,21,married,86280,own,0,2,8/25/2021 17:20,4566
CUST-901502,1/12/2021 14:28,F,46,married,228436,rent,0,4,4/15/2021 12:42,4458
CUST-071799,9/2/2020 11:45,F,32,married,246811,own,3,3,8/20/2021 4:47,1647
CUST-115537,1/20/2019 2:14,F,55,married,315408,own,5,2,9/18/2021 12:27,1571
CUST-384775,8/10/2021 3:41,F,33,married,162020,rent,3,5,12/15/2021 22:10,2470
CUST-282967,7/7/2021 7:17,M,48,unmarried,152296,own,0,0,8/2/2021 5:10,2922
CUST-801080,12/20/2018 13:14,M,43,married,460878,own,4,4,4/14/2021 2:37,4643
CUST-982528,3/25/2017 5:43,F,45,married,270321,own,3,5,8/20/2021 15:55,2885
CUST-070382,5/4/2021 5:12,F,27,married,91440,rent,3,3,6/20/2021 7:53,4393
CUST-740788,10/18/2018 22:32,F,22,married,440307,own,3,1,3/22/2021 20:28,4829
CUST-905684,4/21/2018 0:05,M,43,unmarried,248131,own,0,5,8/23/2021 2:00,3271
CUST-685690,11/2/2021 20:44,M,49,married,188593,own,1,5,12/13/2021 10:16,2511
CUST-407819,5/25/2018 13:33,F,55,married,204631,own,5,2,12/17/2021 9:24,3941
CUST-769118,9/27/2020 4:00,F,40,unmarried,485732,unknown,4,5,12/20/2021 16:39,6972
CUST-252025,7/10/2018 6:26,F,55,married,385292,own,3,5,2/17/2021 18:46,6429
CUST-348412,7/2/2018 9:11,F,44,married,310246,own,4,2,6/11/2021 10:23,4622
CUST-216243,3/22/2018 9:59,F,55,unmarried,487365,own,1,5,9/25/2021 23:07,4796
CUST-243031,7/24/2017 22:10,F,45,married,383118,rent,2,3,11/5/2021 2:49,6490
CUST-477881,4/7/2018 6:42,F,29,unmarried,382467,own,4,3,12/10/2021 6:54,6077
CUST-184882,11/24/2021 11:47,F,25,married,300140,own,2,2,6/28/2021 3:47,4640
CUST-781267,3/29/2018 19:18,M,44,married,329055,own,1,1,10/9/2021 10:52,2222
CUST-013086,6/4/2017 20:12,F,24,unmarried,146453,unknown,3,5,10/4/2021 8:05,2624
CUST-604598,12/6/2021 18:22,F,46,married,230816,own,1,5,11/28/2021 23:35,4055
CUST-901118,1/16/2017 23:30,F,49,married,288638,own,0,5,6/26/2021 13:49,3438
CUST-545625,9/30/2020 5:34,F,29,unmarried,398220,own,3,5,1/24/2021 10:56,7313
CUST-375111,4/23/2020 13:50,F,42,married,101981,rent,5,2,2/20/2021 8:50,3017
CUST-797255,4/16/2018 8:21,F,32,married,347986,own,5,4,8/4/2021 22:22,2981
CUST-915052,10/3/2020 0:08,F,50,unmarried,368771,own,4,3,9/23/2021 7:51,5245
CUST-457629,2/8/2021 3:44,F,49,married,302796,own,2,5,11/28/2021 15:35,2507
CUST-312965,5/5/2021 20:28,F,25,married,222506,own,1,1,5/10/2021 12:12,2838
CUST-844576,8/22/2020 16:53,F,34,married,346623,own,4,0,11/26/2021 2:34,3796
CUST-538595,1/14/2020 19:22,F,33,married,306243,own,3,4,3/23/2021 14:09,4169
CUST-333333,1/30/2018 10:36,F,28,married,471929,own,5,2,3/18/2021 13:45,4995
CUST-346701,2/13/2017 13:38,M,35,unmarried,88059,own,3,1,3/13/2021 3:24,2669
CUST-132423,5/30/2019 22:38,F,42,married,68388,rent,5,0,10/24/2021 6:04,5497
CUST-626485,1/25/2020 6:44,M,36,unmarried,166924,own,4,0,2/21/2021 17:08,2986
CUST-077646,5/13/2021 19:49,F,48,married,339802,own,3,5,5/8/2021 21:55,2082
CUST-794894,3/14/2021 5:12,F,54,married,289600,own,5,0,3/12/2021 10:13,4664
CUST-923727,4/2/2017 8:36,F,54,married,413138,own,0,2,4/29/2021 12:20,5523
CUST-887875,2/21/2019 20:17,M,24,unmarried,489606,rent,2,1,6/25/2021 4:58,4774
CUST-663988,12/13/2017 20:59,M,34,unmarried,200482,own,3,4,7/25/2021 7:20,3452
CUST-707200,10/20/2019 1:34,F,51,married,191655,rent,4,5,4/22/2021 10:08,3593
CUST-382773,10/15/2019 6:32,F,36,married,141215,rent,0,4,6/13/2021 7:05,5627
CUST-352176,8/27/2021 10:32,F,31,married,305863,rent,5,1,2/25/2021 13:31,2502
CUST-949428,6/10/2018 4:06,F,47,married,214159,own,4,2,1/2/2021 0:47,2079
CUST-522899,11/16/2018 10:23,F,30,unmarried,479377,rent,2,5,5/4/2021 18:10,6365
CUST-325604,11/27/2020 0:51,F,53,married,214728,own,0,5,6/28/2021 1:43,2616
CUST-442168,7/13/2021 4:17,M,53,married,453360,own,2,0,4/1/2021 17:08,5156
CUST-802055,11/20/2018 20:28,F,45,married,161006,rent,4,5,10/5/2021 10:26,1525
CUST-528642,4/2/2019 23:01,M,38,married,439779,own,3,3,7/2/2021 8:51,5813
CUST-638747,7/20/2021 13:46,F,38,unmarried,87251,rent,2,2,7/7/2021 13:14,4054
CUST-288815,4/30/2020 5:41,F,51,married,205274,own,4,2,2/3/2021 19:31,2078
CUST-716505,1/1/2020 9:22,F,55,married,444722,own,4,1,2/19/2021 7:08,5633
CUST-576801,4/12/2020 10:11,F,51,unmarried,114324,own,0,0,11/8/2021 5:29,5329
CUST-658739,10/19/2020 10:31,F,42,married,229015,own,5,0,1/9/2021 6:39,4655
CUST-159894,10/18/2020 0:44,M,27,married,355554,rent,5,4,11/13/2021 3:24,3516
CUST-814052,5/4/2017 7:15,F,42,married,315466,own,2,4,6/18/2021 21:25,4229
CUST-398361,9/30/2017 13:20,F,33,married,480454,own,0,0,4/11/2021 14:35,5771
