cust_id,join_date,gender,age,marital_status,household_income,home_ownership,num_children,num_vehicles,last_purchase_date,spend
CUST-627537,2019-07-20 12:13:52,F,28,married,447443,unknown,2,3,2021-05-13 12:43:07,3215
CUST-750367,2019-11-08 17:33:11,M,54,married,145942,rent,0,1,2021-04-23 20:41:55,5156
CUST-540591,2017-04-12 13:53:46,F,41,married,359929,own,0,4,2021-05-30 00:14:26,6318
CUST-219566,2018-10-15 00:19:06,M,50,married,119419,own,3,5,2021-05-23 16:34:43,2275
CUST-096562,2017-09-29 23:50:44,F,45,unmarried,202424,rent,0,4,2021-01-04 23:53:27,3607
CUST-342516,2018-01-24 02:10:05,F,23,married,343041,own,2,4,2021-06-15 02:10:18,7285
CUST-806031,2020-08-22 08:23:43,F,29,unmarried,101593,own,2,5,2021-07-09 09:40:08,4971
CUST-436735,2020-10-17 18:10:24,F,56,married,247118,own,1,3,2021-10-15 22:15:33,2200
CUST-281976,2021-04-02 21:55:27,F,49,married,317533,own,2,4,2021-11-10 16:48:25,5233
CUST-068633,2019-03-24 02:37:46,F,21,married,378391,own,0,2,2021-01-06 23:59:34,6622
CUST-501073,2020-06-08 16:46:50,F,44,unmarried,112825,rent,1,1,2021-02-08 12:12:11,2582
CUST-477781,2020-06-02 16:13:28,M,32,married,362718,own,5,3,2021-06-07 01:46:45,5043
CUST-749197,2021-08-29 10:51:02,M,23,unmarried,253636,own,1,0,2021-04-24 02:11:27,2198
CUST-715754,2017-02-26 00:56:03,M,48,unmarried,313315,own,4,3,2021-06-09 12:15:32,2132
CUST-951129,2020-03-06 18:29:19,F,25,married,287727,rent,4,1,2021-02-15 10:49:22,2769
CUST-667557,2018-10-13 05:36:44,F,42,unmarried,338674,own,3,2,2021-06-18 09:22:54,2475
CUST-815637,2020-02-12 17:52:26,M,46,unmarried,87341,own,3,3,2021-02-23 22:06:42,1726
CUST-106913,2017-06-17 22:49:54,M,39,married,114225,own,4,0,2021-10-14 21:12:51,3771
CUST-415479,2019-09-18 19:19:37,F,22,married,479593,rent,0,1,2021-03-31 07:59:34,2280
CUST-154495,2020-08-24 04:38:09,F,24,married,241594,own,4,1,2021-03-02 11:17:33,2536
CUST-539398,2021-05-09 23:52:15,M,49,married,163460,own,0,3,2021-02-19 09:57:44,3329
CUST-716817,2019-01-17 05:52:12,F,55,married,431702,own,2,5,2021-05-12 01:09:07,6042
CUST-963336,2017-04-18 07:37:20,F,50,married,295706,own,1,3,2021-07-30 23:01:14,6515
CUST-294235,2018-12-09 01:04:00,F,29,unmarried,116223,rent,2,4,2021-03-26 04:25:23,2842
CUST-183213,2017-01-18 02:39:22,F,38,unmarried,452502,own,0,0,2021-06-10 01:17:27,5297
CUST-178756,2021-09-16 21:42:42,F,25,married,199481,rent,5,0,2021-12-20 00:51:14,2762
CUST-068404,2018-12-28 01:07:56,F,46,unmarried,104945,own,3,1,2021-03-18 18:10:59,4914
CUST-210441,2020-12-10 20:52:41,F,36,married,283854,own,3,5,2021-02-24 02:08:02,6448
CUST-821231,2020-06-23 13:55:57,F,33,married,144264,rent,3,2,2021-04-06 17:23:45,5307
CUST-737341,2019-03-23 23:18:43,F,54,married,382254,own,4,1,2021-05-04 17:47:21,5032
CUST-210354,2020-06-10 22:24:30,F,39,married,362262,rent,5,5,2021-08-04 17:36:42,4035
CUST-802122,2019-09-11 07:57:47,F,48,married,406026,own,1,4,2021-06-15 11:11:10,6677
CUST-661426,2021-12-23 11:07:53,F,26,married,343120,own,2,3,2021-06-26 08:02:15,6642
CUST-494141,2020-06-10 01:16:16,M,44,married,180666,own,0,2,2021-03-16 17:40:22,4345
CUST-389473,2017-10-01 16:01:18,F,46,unmarried,190863,rent,3,4,2021-10-25 04:03:00,3571
CUST-459909,2021-11-16 11:21:56,F,28,married,283620,own,3,1,2021-10-22 01:30:20,6096
CUST-121747,2019-05-30 05:43:54,F,53,unmarried,203760,own,0,4,2021-07-12 04:33:22,2506
CUST-829518,2019-06-18 02:53:23,F,44,married,389326,own,2,4,2021-10-06 07:40:19,5308
CUST-333672,2019-08-22 20:13:44,F,30,married,443127,own,5,2,2021-05-10 18:39:59,6606
CUST-312502,2017-10-12 05:48:06,F,48,married,313238,own,5,0,2021-04-18 04:30:10,5089
CUST-635824,2021-11-09 13:42:24,F,33,married,357808,own,4,5,2021-05-26 01:16:33,6718
CUST-830434,2019-10-21 21:18:52,F,27,unmarried,275997,own,0,4,2021-02-17 18:03:05,4377
CUST-635167,2019-09-28 11:56:21,F,52,married,361047,own,4,1,2021-03-03 00:29:20,6884
CUST-990307,2021-10-17 18:01:49,M,29,married,380017,own,1,3,2021-04-18 15:58:26,4611
CUST-349320,2018-03-21 11:16:09,F,44,unmarried,345747,unknown,2,3,2021-02-12 17:23:17,1588
CUST-583818,2021-04-13 22:09:34,F,26,married,243147,own,4,3,2021-01-19 01:36:59,1740
CUST-817995,2021-09-06 16:39:06,F,46,married,291436,own,5,2,2021-01-10 22:47:21,5308
CUST-399250,2020-01-15 17:18:14,F,44,married,314780,rent,2,5,2021-03-12 16:50:30,2960
CUST-822805,2020-07-08 21:10:38,M,22,married,138432,own,5,3,2021-03-05 04:42:29,3144
CUST-847990,2018-08-02 12:19:18,M,50,married,311497,rent,3,3,2021-01-04 19:30:30,4715
CUST-034553,2021-06-17 00:43:25,F,36,unmarried,330148,rent,2,2,2021-07-09 12:16:36,3337
CUST-364174,2021-01-31 00:48:27,F,28,married,341964,rent,5,5,2021-10-10 00:19:04,4250
CUST-411868,2017-08-16 18:51:11,F,22,married,471135,rent,0,0,2021-05-09 10:31:34,3292
CUST-592881,2018-05-11 03:45:36,M,42,unmarried,465946,own,0,1,2021-12-20 22:05:49,2617
CUST-101358,2021-01-08 02:47:07,M,30,unmarried,253974,own,0,0,2021-10-22 12:30:38,5271
CUST-010290,2021-03-18 08:32:18,F,42,married,229830,rent,5,3,2021-04-20 04:10:44,5405
CUST-920094,2020-08-10 01:50:10,F,51,unmarried,261203,rent,1,4,2021-08-20 03:16:36,2457
CUST-865480,2021-02-05 22:21:50,M,30,married,155661,own,0,0,2021-08-16 09:14:38,4484
CUST-517697,2021-12-10 05:26:54,M,46,married,352210,own,0,1,2021-10-26 11:03:05,2259
CUST-040123,2020-06-21 08:36:03,F,25,married,205782,rent,3,3,2021-12-24 04:46:05,2778
CUST-983410,2020-06-28 17:34:20,M,55,married,480481,own,2,0,2021-06-11 06:15:53,4017
CUST-525745,2020-07-13 11:14:52,F,39,married,344702,own,5,0,2021-11-29 19:42:52,4988
CUST-665148,2018-11-05 02:36:56,F,33,married,266216,own,2,3,2021-04-09 04:55:45,6423
CUST-966440,2018-06-08 07:40:09,F,39,unmarried,382795,own,1,1,2021-12-30 05:36:20,4110
CUST-003970,2021-08-24 18:45:20,M,48,married,321401,rent,2,3,2021-07-19 12:30:17,1779
CUST-659908,2018-06-12 07:24:39,F,49,married,431241,own,5,3,2021-07-01 19:18:14,6193
CUST-282193,2019-08-15 18:03:12,F,54,unmarried,434301,unknown,5,5,2021-12-16 00:30:45,2303
CUST-766268,2017-05-07 18:39:39,F,33,married,409862,unknown,2,1,2021-09-01 19:23:49,1857
CUST-722823,2017-08-17 06:38:25,M,30,married,348591,rent,0,5,2021-11-11 03:12:44,4879
CUST-833780,2021-02-09 18:11:11,F,22,married,447156,own,1,5,2021-05-04 18:00:58,5421
CUST-379942,2018-03-06 16:38:06,F,48,unmarried,476016,own,3,3,2021-04-05 05:32:41,2396
CUST-603243,2018-03-08 02:02:09,M,48,married,347903,rent,1,0,2021-12-25 08:47:06,4264
CUST-046808,2021-06-25 11:18:30,F,42,unmarried,145405,own,5,5,2021-10-10 19:36:12,4111
CUST-661276,2020-03-29 00:27:33,F,35,unmarried,185008,own,1,4,2021-12-10 06:36:58,2971
CUST-229497,2020-12-20 15:03:09,F,23,unmarried,363595,rent,4,2,2021-05-15 18:51:09,1652
CUST-040010,2021-04-19 23:43:46,F,39,unmarried,296303,own,4,1,2021-07-28 09:36:55,4412
CUST-517059,2019-09-13 04:20:12,F,23,married,217884,own,2,3,2021-12-08 08:06:16,2317
CUST-509087,2018-07-29 20:16:10,F,21,married,472003,own,4,3,2021-07-15 03:56:02,5091
CUST-070125,2018-07-04 07:20:50,M,51,married,304996,own,0,2,2021-07-09 13:20:01,2051
CUST-340349,2020-03-03 13:26:27,F,50,married,365394,own,2,4,2021-03-17 09:59:23,6556
CUST-186494,2019-10-07 06:39:47,M,53,unmarried,366056,own,3,3,2021-11-07 17:30:36,2334
CUST-449742,2017-03-07 16:59:28,F,50,married,183309,rent,0,2,2021-07-26 19:20:45,2877
CUST-613344,2021-04-09 23:44:13,F,42,married,477041,own,2,5,2021-02-07 07:07:41,5636
CUST-775403,2017-06-22 06:25:19,F,51,married,312471,unknown,4,0,2021-03-09 15:05:34,2424
CUST-048521,2019-08-24 16:09:26,M,47,unmarried,489833,own,2,0,2021-09-02 00:06:58,2415
CUST-802639,2020-10-02 01:01:36,F,54,unmarried,79742,own,2,0,2021-11-08 00:07:51,2805
CUST-473636,2018-05-31 17:46:06,F,20,unmarried,266211,own,3,0,2021-11-13 08:47:57,2349
CUST-848950,2021-01-27 14:44:49,F,31,married,361848,own,3,4,2021-02-02 23:01:27,6230
CUST-692894,2019-11-24 05:03:27,F,23,married,438341,rent,2,2,2021-08-27 05:42:31,2082
CUST-485305,2017-09-14 13:01:57,F,30,married,444161,unknown,1,0,2021-07-20 08:19:15,4844
CUST-595557,2020-09-11 20:49:11,M,32,married,331512,unknown,2,2,2021-11-22 04:52:57,2102
CUST-952692,2021-08-21 02:04:02,F,50,married,330481,own,4,5,2021-05-30 18:00:45,7287
CUST-181844,2021-10-09 21:35:07,F,55,married,468320,rent,1,2,2021-04-05 19:31:52,5007
CUST-101180,2021-11-27 01:44:22,F,29,unmarried,169399,unknown,2,1,2021-09-03 17:50:34,1569
CUST-266149,2017-12-23 14:39:19,F,53,unmarried,381380,own,3,4,2021-11-18 09:42:09,3583
CUST-287239,2018-12-10 00:29:22,M,45,married,244350,unknown,0,5,2021-04-26 18:19:10,5122
CUST-643639,2017-05-06 21:17:44,F,37,married,399470,rent,4,4,2021-09-12 03:46:27,2745
CUST-660458,2018-01-09 18:48:51,M,20,married,309417,rent,1,0,2021-11-06 03:02:18,3666
CUST-276065,2020-10-15 10:34:13,F,29,married,72721,rent,3,5,2021-12-28 22:42:35,3806
CUST-983160,2021-03-06 10:06:09,F,28,unmarried,67696,own,3,0,2021-03-11 10:39:02,2093
CUST-964138,2021-03-10 20:11:25,F,27,married,382071,own,5,1,2021-09-07 17:23:15,7026
CUST-446276,2020-01-01 09:49:11,M,23,married,101853,own,3,5,2021-11-25 13:58:02,5002
CUST-219769,2021-03-23 10:43:51,F,32,married,251917,rent,3,1,2021-10-20 18:32:17,3121
CUST-662599,2021-12-16 19:27:17,M,24,married,281400,rent,4,4,2021-09-28 06:13:02,4022
CUST-207919,2019-02-27 17:55:53,F,31,married,180229,rent,3,3,2021-04-02 01:53:28,3720
CUST-365964,2020-04-05 22:22:06,M,28,married,120766,own,1,0,2021-01-06 12:51:50,2738
CUST-523744,2019-03-17 11:57:57,F,27,married,192994,rent,2,2,2021-09-03 10:32:21,3021
CUST-367887,2018-02-10 02:54:06,F,39,unmarried,200746,own,0,0,2021-11-09 06:44:08,1935
CUST-332671,2017-02-15 20:55:15,F,29,married,292203,own,0,3,2021-04-17 14:04:20,7272
CUST-357031,2017-04-21 03:51:38,F,27,unmarried,379835,own,4,4,2021-11-14 21:56:13,4624
CUST-588020,2017-12-06 22:52:38,F,51,married,211272,own,1,3,2021-06-15 01:14:00,2711
CUST-747394,2017-01-21 07:40:53,F,45,married,243604,rent,5,4,2021-05-19 08:13:46,3516
CUST-533938,2019-06-04 02:39:16,F,32,married,404944,rent,4,3,2021-12-12 22:15:11,4158
CUST-106162,2017-11-26 07:26:45,F,44,married,231652,unknown,3,0,2021-06-02 23:38:19,3592
CUST-039477,2019-08-12 08:59:58,M,52,married,213267,own,0,5,2021-12-03 12:39:25,3766
CUST-814222,2017-12-04 18:12:29,F,37,married,288827,own,2,2,2021-02-13 00:05:42,6111
CUST-466814,2018-05-23 23:40:29,F,51,unmarried,161507,own,1,4,2021-09-19 02:37:09,4793
CUST-730913,2021-04-29 23:20:31,M,51,married,324795,own,3,1,2021-01-02 04:36:22,4551
CUST-300847,2017-05-24 00:45:14,M,25,unmarried,405148,rent,3,2,2021-04-12 02:46:25,1889
CUST-946119,2021-01-20 11:04:29,F,56,married,390360,own,0,1,2021-11-04 14:23:19,5230
CUST-820172,2019-10-07 02:49:21,F,34,married,431053,rent,2,0,2021-06-15 06:25:19,2506
CUST-602651,2021-07-07 13:41:09,M,46,married,356326,own,3,3,2021-04-06 03:21:03,3569
CUST-749579,2019-03-22 14:37:54,F,52,married,259898,own,3,0,2021-01-30 21:16:59,5904
CUST-206911,2018-11-02 16:02:18,M,21,unmarried,98040,own,5,3,2021-11-04 19:46:07,5376
CUST-998090,2020-04-08 00:11:38,M,55,married,260461,rent,3,3,2021-01-31 13:54:47,3945
CUST-542752,2017-06-28 10:45:30,F,21,married,121279,rent,4,0,2021-08-17 17:54:41,2731
CUST-446008,2019-08-01 05:40:27,M,55,married,98055,own,0,2,2021-03-14 11:54:21,4088
CUST-668687,2019-03-21 09:28:07,F,37,married,247332,rent,3,0,2021-09-07 04:59:37,2062
CUST-540388,2021-08-31 23:03:11,F,25,married,200463,own,0,0,2021-03-25 03:15:09,4893
CUST-764173,2017-01-13 10:43:33,F,28,unmarried,163650,rent,3,1,2021-07-29 12:08:56,4144
CUST-196076,2018-12-02 10:18:03,F,44,unmarried,355928,own,0,0,2021-09-07 20:19:30,1898
CUST-559034,2017-09-11 04:33:29,F,29,married,353002,own,3,3,2021-03-18 13:53:47,6304
CUST-998903,2020-08-14 00:14:53,M,33,married,303561,unknown,1,2,2021-05-02 17:40:18,4518
CUST-127558,2017-03-24 16:53:52,F,28,married,475016,rent,0,2,2021-05-11 19:43:32,3468
CUST-462124,2019-05-19 00:40:53,F,49,married,455006,own,4,2,2021-09-30 22:38:37,6355
CUST-910737,2019-05-25 05:33:48,M,46,unmarried,148898,unknown,4,3,2021-07-11 15:02:19,4516
CUST-197160,2018-10-18 05:51:46,M,32,married,245029,own,3,3,2021-02-16 20:55:19,2893
CUST-323527,2018-12-21 19:06:40,M,27,married,117224,rent,4,1,2021-04-20 14:48:37,3471
CUST-292413,2017-10-19 14:06:43,F,40,married,244475,rent,2,3,2021-11-06 09:28:25,3147
CUST-316470,2017-02-24 12:54:08,F,32,married,308128,own,1,1,2021-10-02 23:25:40,6696
CUST-840243,2020-05-27 03:51:48,M,32,married,120704,rent,4,4,2021-07-14 07:20:46,1490
CUST-137064,2019-03-20 00:27:29,F,53,married,265151,unknown,5,5,2021-02-27 10:24:15,2688
CUST-771544,2021-03-27 18:45:25,M,56,married,162342,rent,3,3,2021-06-10 03:07:46,4730
CUST-833801,2019-02-20 15:53:54,M,38,married,354786,own,1,5,2021-03-02 15:01:39,5050
CUST-007819,2021-06-01 00:49:15,M,45,married,342804,own,1,3,2021-04-25 06:14:45,1760
CUST-465508,2020-02-18 18:37:47,M,48,unmarried,475716,own,0,2,2021-05-20 11:49:30,3929
CUST-522285,2020-12-14 01:54:37,M,22,married,482332,own,2,4,2021-11-08 13:44:39,3622
CUST-864822,2018-04-29 16:59:24,F,41,married,478118,own,3,4,2021-08-10 21:17:23,6491
CUST-528680,2020-08-29 21:50:54,F,30,married,423753,own,2,1,2021-05-01 12:19:34,5689
CUST-835922,2021-07-19 23:50:42,F,39,married,308789,own,4,5,2021-12-28 02:29:31,6862
CUST-176916,2017-12-06 14:24:47,F,55,married,264591,own,3,0,2021-09-23 20:55:39,6920
CUST-344758,2019-12-15 19:40:44,F,41,unmarried,84951,own,0,3,2021-12-22 04:20:54,2570
CUST-145482,2021-10-19 03:42:19,M,29,married,387855,own,2,0,2021-09-02 14:55:10,1501
CUST-012439,2019-06-11 13:42:05,F,33,unmarried,100391,own,1,0,2021-05-15 22:47:55,4856
CUST-196739,2020-12-10 19:46:29,M,41,married,337953,own,0,3,2021-07-26 19:58:39,5391
CUST-496856,2017-12-21 00:27:23,M,25,married,309922,own,0,3,2021-01-11 18:09:10,3433
CUST-416153,2018-07-03 12:59:12,M,35,married,480075,unknown,2,4,2021-05-19 17:39:46,4844
CUST-875148,2020-10-02 09:01:31,F,37,married,167869,rent,4,5,2021-02-23 11:43:47,3034
CUST-444621,2019-12-17 15:01:29,M,53,married,476409,unknown,4,0,2021-10-01 15:41:25,4771
CUST-326960,2019-09-24 09:13:54,F,50,married,472919,own,4,0,2021-04-24 10:23:04,5072
CUST-627659,2020-07-31 15:32:19,M,36,married,449776,own,2,3,2021-07-12 23:51:08,3370
CUST-877756,2019-06-10 09:09:49,F,52,married,286470,own,2,2,2021-01-02 20:27:10,5364
CUST-716527,2017-03-24 14:15:59,M,44,married,311049,own,1,5,2021-11-11 05:46:42,3173
CUST-315177,2020-08-05 20:38:48,F,21,married,230819,own,1,5,2021-05-22 05:15:49,4341
CUST-058701,2020-10-05 00:21:35,F,38,married,476524,own,0,1,2021-06-29 11:23:12,6529
CUST-904479,2021-11-17 15:37:15,M,45,married,198171,own,5,3,2021-01-05 06:29:30,5368
CUST-350128,2017-05-30 08:10:20,F,37,married,317012,own,1,2,2021-05-05 11:50:44,5904
CUST-098308,2017-08-21 22:16:04,F,37,married,266062,own,0,2,2021-02-26 12:02:49,5968
CUST-089026,2018-10-26 17:53:56,F,38,married,206556,own,0,3,2021-11-09 00:17:12,5157
CUST-797281,2019-11-16 17:29:45,F,38,married,406940,own,2,5,2021-06-23 03:01:13,5717
CUST-827533,2019-08-20 06:47:24,F,24,unmarried,146010,own,0,5,2021-06-06 23:45:14,2423
CUST-442313,2021-10-29 21:26:26,M,40,married,418291,own,4,2,2021-01-16 08:34:18,3929
CUST-135429,2019-03-30 17:41:11,M,54,married,342781,own,0,5,2021-05-23 11:58:49,2171
CUST-429792,2017-06-20 21:39:55,M,51,married,420691,own,2,5,2021-05-23 17:02:33,3271
CUST-703308,2018-03-06 16:10:01,M,34,married,412260,own,1,4,2021-05-01 02:10:43,4315
CUST-165788,2021-06-29 12:57:28,F,25,married,317280,own,1,3,2021-02-02 15:00:04,6162
CUST-767227,2019-09-18 01:35:08,F,44,married,268379,own,0,1,2021-05-09 18:04:45,6425
CUST-199938,2021-07-17 20:46:59,F,25,married,252731,rent,0,4,2021-01-06 13:18:58,4017
CUST-789876,2018-08-16 08:00:59,F,28,unmarried,144186,unknown,1,5,2021-09-25 08:11:58,2817
CUST-389504,2021-05-08 12:27:16,F,33,unmarried,65521,unknown,2,1,2021-10-05 20:14:24,3097
CUST-878764,2019-11-22 23:31:26,F,47,married,447778,own,4,4,2021-11-23 09:39:15,6516
CUST-408933,2018-01-20 01:32:34,F,54,married,458891,own,0,3,2021-12-26 16:37:21,5939
CUST-189123,2021-11-29 23:48:53,F,24,married,328481,own,1,0,2021-04-06 19:14:28,6594
CUST-331737,2018-10-28 03:55:53,F,37,married,390109,rent,5,3,2021-11-13 19:08:22,4899
CUST-013067,2018-02-04 03:07:38,F,48,unmarried,158893,rent,4,5,2021-08-29 09:03:47,2548
CUST-944326,2020-10-08 17:43:08,F,56,unmarried,135739,rent,5,1,2021-05-05 12:17:49,3895
CUST-766422,2018-04-12 18:11:28,F,26,married,151403,rent,0,5,2021-12-26 10:21:08,3667
CUST-441298,2020-07-05 02:39:31,F,27,married,193466,rent,2,2,2021-12-01 16:33:10,3162
CUST-540128,2018-02-26 14:46:53,F,30,married,72629,rent,5,1,2021-03-05 00:33:20,1782
CUST-244009,2019-08-19 16:45:45,F,36,unmarried,245991,rent,5,1,2021-11-23 08:32:58,3888
CUST-549035,2019-10-06 10:43:40,M,33,married,282730,own,1,3,2021-02-04 22:11:12,3945
CUST-809691,2019-06-12 09:40:02,M,49,unmarried,117060,own,2,2,2021-09-30 19:22:01,2474
CUST-639087,2019-11-11 05:24:20,M,27,married,181640,rent,2,2,2021-12-17 15:21:14,2681
CUST-217878,2020-08-29 22:27:44,M,21,married,449718,own,3,0,2021-03-28 02:21:17,2052
CUST-408195,2021-01-13 13:40:41,M,52,married,363396,own,2,3,2021-08-11 01:39:41,3751
CUST-199449,2019-01-31 20:30:14,F,32,married,300832,own,5,4,2021-08-29 15:44:34,5455
CUST-287888,2020-01-31 12:01:36,F,46,married,233875,own,1,3,2021-04-30 06:33:48,3399
CUST-903627,2020-02-12 09:16:04,F,52,unmarried,326031,own,4,5,2021-03-27 00:33:54,3287
CUST-804529,2019-06-01 12:33:25,F,31,married,287912,own,0,0,2021-03-26 02:15:08,6572
CUST-413710,2020-10-06 19:42:22,F,53,married,320877,rent,1,3,2021-11-02 09:30:50,2880
CUST-250037,2017-06-14 12:24:15,M,36,married,366995,own,3,3,2021-02-23 06:18:07,5357
CUST-504754,2019-12-23 16:16:03,F,27,married,290738,own,0,4,2021-02-28 14:07:19,5742
CUST-862147,2020-06-02 21:23:45,F,32,married,351733,own,1,0,2021-05-19 14:57:19,6142
CUST-322239,2019-01-30 09:48:08,M,23,married,271445,own,5,4,2021-05-08 12:53:19,4234
CUST-039347,2019-01-20 04:28:46,M,21,married,241432,unknown,3,0,2021-03-09 07:01:15,3305
CUST-927774,2020-04-04 19:12:33,M,29,married,255355,own,0,5,2021-09-27 03:36:23,4170
CUST-782159,2020-09-18 12:15:07,F,32,unmarried,136107,own,3,5,2021-10-31 00:02:26,2590
CUST-967186,2019-02-10 02:28:56,M,39,married,400264,unknown,2,2,2021-12-21 00:40:45,2149
CUST-345290,2017-09-17 22:10:15,F,41,married,209979,own,4,0,2021-03-08 22:12:20,2009
CUST-433164,2020-10-17 11:24:48,F,28,married,306208,own,3,5,2021-08-11 01:29:45,6697
CUST-401403,2018-08-01 06:37:56,M,25,unmarried,69603,rent,3,2,2021-10-29 02:03:13,3718
CUST-196321,2020-03-11 18:55:05,F,45,unmarried,333947,own,3,3,2021-03-09 18:46:15,3881
CUST-821634,2018-03-06 00:25:33,F,29,married,331437,rent,5,5,2021-03-13 12:04:50,2348
CUST-633861,2018-08-30 02:27:53,M,26,married,312211,unknown,4,5,2021-10-25 15:37:07,2439
CUST-005684,2020-03-21 01:33:58,F,25,unmarried,117676,own,2,1,2021-04-07 11:15:07,3470
CUST-380118,2021-07-22 21:18:29,F,38,married,369402,own,5,3,2021-11-04 17:09:32,7210
CUST-705056,2021-08-03 02:52:27,F,45,unmarried,243452,own,0,4,2021-11-14 22:26:16,2734
CUST-893689,2017-02-04 18:03:17,M,45,married,364335,own,1,0,2021-06-25 02:50:59,2242
CUST-240299,2020-04-14 12:25:44,F,54,married,248741,unknown,5,4,2021-02-15 08:48:42,3432
CUST-170683,2017-02-19 23:10:17,F,21,married,301967,rent,0,0,2021-05-06 14:00:12,4316
CUST-951711,2021-09-06 16:43:31,F,53,married,99577,unknown,4,4,2021-04-01 10:33:56,2680
CUST-747378,2019-08-16 05:15:40,M,38,married,328359,own,4,0,2021-10-25 02:15:08,1757
CUST-064893,2019-10-30 03:37:47,F,41,unmarried,256251,rent,1,0,2021-03-14 19:30:59,1736
CUST-558448,2021-12-13 11:17:09,F,49,married,442667,own,4,2,2021-10-20 21:39:03,5404
CUST-435113,2019-06-06 18:50:49,F,41,married,215978,rent,3,3,2021-04-24 07:31:40,3580
CUST-381860,2018-05-03 15:52:21,F,25,unmarried,423694,own,2,1,2021-09-14 08:57:36,3848
CUST-275692,2020-11-28 16:04:20,M,39,unmarried,266127,own,5,4,2021-07-18 22:46:49,2279
CUST-715428,2018-05-12 16:18:04,F,29,unmarried,78439,own,0,0,2021-09-29 00:31:20,2664
CUST-703833,2018-10-27 09:20:20,F,29,married,414463,own,5,1,2021-12-22 04:13:44,6458
CUST-491319,2019-12-12 09:14:24,F,42,married,485006,own,4,2,2021-05-25 17:59:46,7021
CUST-870433,2018-06-30 15:18:37,F,53,married,305358,own,5,5,2021-05-19 08:25:05,5405
CUST-265735,2017-06-04 12:45:37,F,39,married,236149,own,5,5,2021-08-20 14:53:06,2219
CUST-938086,2017-12-15 08:26:30,F,41,married,216960,own,2,3,2021-10-31 12:17:53,4422
CUST-619533,2019-04-24 05:38:47,F,20,married,228668,rent,4,4,2021-08-13 22:32:44,3346
CUST-718466,2018-01-25 10:18:18,F,44,married,468382,own,1,0,2021-01-09 12:29:30,5225
CUST-154713,2017-12-04 14:02:55,F,31,married,417357,own,0,2,2021-06-07 09:10:29,5101
CUST-762131,2017-01-25 18:55:48,F,41,unmarried,253678,own,0,0,2021-02-14 01:30:26,2465
CUST-167493,2018-07-16 12:20:16,F,44,unmarried,359179,unknown,5,3,2021-12-21 19:22:50,5100
CUST-519641,2017-08-09 14:05:36,M,49,married,390606,own,2,3,2021-01-25 06:53:26,3823
CUST-440831,2020-06-25 16:57:43,F,55,married,348608,unknown,1,2,2021-05-29 03:22:31,4946
CUST-631849,2020-03-07 16:21:18,F,41,unmarried,143016,own,4,1,2021-12-06 09:43:25,4582
CUST-108428,2017-04-17 23:49:40,F,26,married,480092,own,0,2,2021-12-03 21:04:12,5747
CUST-043956,2020-06-19 16:49:37,F,55,unmarried,367260,own,5,5,2021-02-23 22:00:35,1982
CUST-110324,2018-03-13 19:55:25,F,34,married,150496,rent,1,0,2021-05-31 12:55:55,4306
CUST-230567,2017-03-01 04:10:45,M,48,married,110344,own,3,2,2021-09-01 03:38:14,3618
CUST-565076,2017-02-23 10:51:08,F,30,married,386796,own,1,1,2021-06-23 17:14:03,7148
CUST-357436,2018-02-28 00:28:47,F,24,married,134686,rent,3,0,2021-10-17 12:40:01,5073
CUST-733312,2020-07-12 16:46:00,F,38,married,157138,rent,0,1,2021-01-05 02:51:37,1903
CUST-653664,2021-05-04 09:39:22,M,49,married,444594,own,2,3,2021-01-23 13:06:46,5022
CUST-095840,2018-04-16 11:30:44,F,48,unmarried,451979,own,1,3,2021-03-13 12:06:10,3958
CUST-207057,2017-12-31 22:11:17,F,49,married,101077,unknown,5,4,2021-03-31 13:07:15,3703
CUST-062954,2020-07-17 16:26:39,F,38,unmarried,394387,rent,5,5,2021-10-10 08:15:12,4714
CUST-214869,2017-03-22 21:55:26,F,20,married,376421,own,1,5,2021-07-08 23:50:15,5451
CUST-594778,2020-01-21 15:49:34,F,54,married,485971,own,5,2,2021-07-29 14:21:34,5426
CUST-970432,2017-03-11 13:35:33,M,45,unmarried,159543,unknown,5,1,2021-06-15 03:43:08,3161
CUST-077439,2021-10-04 05:51:57,M,40,unmarried,222377,rent,5,5,2021-09-13 04:34:50,2176
CUST-016356,2020-08-28 00:05:16,F,44,married,455639,own,1,1,2021-05-23 01:42:30,6944
CUST-919024,2021-08-11 01:20:17,F,21,married,376238,own,5,0,2021-08-04 05:53:16,5868
CUST-088205,2017-02-07 01:50:04,M,23,married,177640,rent,5,4,2021-10-22 04:56:29,2028
CUST-860764,2020-12-16 11:53:45,F,54,married,400670,own,3,0,2021-04-23 05:58:21,6416
CUST-030065,2020-12-26 07:25:07,F,45,married,465122,unknown,5,4,2021-12-30 10:14:52,4597
CUST-833361,2018-11-19 21:36:58,F,41,married,175326,rent,4,2,2021-06-20 03:26:06,4746
CUST-683305,2018-02-10 04:58:36,M,20,married,133932,own,5,5,2021-12-18 20:38:03,4193
CUST-529795,2017-04-03 00:03:36,F,44,unmarried,75929,rent,1,3,2021-01-18 06:51:01,4812
CUST-229956,2020-11-07 14:55:19,F,50,married,482672,own,1,5,2021-03-29 09:48:37,5514
CUST-656851,2020-10-13 06:17:38,F,35,married,333564,rent,1,3,2021-03-01 04:02:15,4922
CUST-301505,2021-03-03 13:32:07,F,42,married,323748,own,2,0,2021-07-18 10:02:41,5320
